Battery_Temperature_Start,Battery_Temperature_End,Battery_State_of_Charge_Start,Battery_State_of_Charge_End,SOC_Consumed,Ambient_Temperature_Start,Target_Cabin_Temperature,Distance,Duration,Velocity_mean,Velocity_std,Velocity_max,Battery_Current_mean,Battery_Current_std,Battery_Current_max,Battery_Voltage_mean,Battery_Voltage_std,Battery_Voltage_max,Battery_Temperature_std,Ambient_Temperature_std,Longitudinal_Acceleration_mean,Longitudinal_Acceleration_std,Longitudinal_Acceleration_max,Heating_Power_CAN_mean,Heating_Power_CAN_std,Heating_Power_CAN_max,AirCon_Power_mean,AirCon_Power_std,AirCon_Power_max,Accel_abs_mean,Accel_abs_std,Accel_abs_max,Battery_Power_mean,Battery_Power_std,Battery_Power_max,Velocity_diff_mean,Velocity_diff_std,Velocity_diff_max,Battery_Current_diff_mean,Battery_Current_diff_std,Battery_Current_diff_max,Longitudinal_Acceleration_diff_mean,Longitudinal_Acceleration_diff_std,Longitudinal_Acceleration_diff_max,Battery_Temperature_diff_mean,Battery_Temperature_diff_std,Battery_Temperature_diff_max,Route_Area_FTMRoute_2x,Route_Area_FTMRoute_reverse,Route_Area_Highway,Route_Area_Munich_East,Route_Area_Munich_North,Route_Area_Munich_North_Fast_Charging,Route_Area_Munich_Northeast,Route_Area_Munich_South,Weather_cloudy,Weather_dark,Weather_rainy
7.0,15.0,0.861,0.574,0.28700000000000003,8.5,22.0,38.7918,54.195,42.94295013222632,28.47224891160908,150.614567,-19.61163749031365,50.847272546461504,129.600693,378.660416402214,7.986881081736109,393.01135800000003,2.4007429698385914,0.2111158819298948,0.005722615236777367,0.7662169072097965,4.004702,1.1677306838868389,0.8828255546938383,7.0,0.020545381611316114,0.1327788952994639,1.52,0.4943038515528905,0.5854140862318022,4.004702,11.124258472971926,15.893787145252817,132.78343470443912,-1.0746641281505043e-18,2.72681512968007,13.743809999999996,0.004652207782220844,25.55927817430736,282.44613,1.3453552752995692e-06,0.4257402979338307,3.4717999999999996,0.002460781298062135,0.05869062636867087,0.8238179999999993,1,0,0,0,0,0,0,0,1,0,0
13.0,15.0,0.81,0.662,0.14800000000000002,6.5,22.0,18.926,26.853333333333335,42.26652543424317,27.719615248896194,134.978,-26.488208850289496,47.78956142012166,130.56900000000002,381.58153205128207,6.148684003965776,392.656,0.7863914978751337,0.40628947468335874,0.15618072787427625,0.8567852504081892,3.023,3.4646792803970223,7.4019931260341725,39.910000000000004,-0.0069807692307692305,0.031837756026155156,0.404,0.5875343258891645,0.642711185073698,3.023,13.174109492564998,15.204233891007053,124.55755189499999,-2.037304045032973e-18,2.490904571655278,9.876999999999995,-0.002045727291537352,17.804592025690706,116.971,0.0002317401200082764,0.33870749938803735,3.477,0.0012414649286157666,0.060669397722117366,0.8949999999999978,0,0,0,0,0,0,0,0,0,0,1
9.0,12.0,0.674,0.504,0.17000000000000004,3.5,22.0,19.3977,26.321666666666665,44.19730379746836,32.02575572123569,152.18,-23.9855917721519,56.072587996152436,122.18499999999999,370.1659196202532,8.362451605265461,389.793,1.2106577227224509,0.7312663250076004,0.000664240506329113,0.8142482785408698,3.3950000000000005,1.7394120253164558,1.4568591848445116,6.92,0.0,0.0,0.0,0.5287490506329113,0.619070338037596,3.3950000000000005,13.006913951018987,16.83217199391225,124.95833840399999,-1.1425664439619248e-19,2.8912252962302096,11.67900000000001,-0.0011241291956935165,24.916618666980764,271.37199999999996,0.00029480683977200795,0.41145391921933133,2.305,0.0018999366687777073,0.06527916161911346,0.9000000000000004,0,0,0,0,0,0,0,0,0,0,0
12.0,20.0,0.451,0.692,-0.24099999999999994,9.0,22.0,16.5953,49.248333333333335,20.21640067681895,33.05595247367164,130.41,17.09361184433164,54.07225576599786,132.66199999999998,379.73369576988154,14.339825808419228,392.624,2.9950461312531664,0.4097854864289759,-0.15327072758037225,0.4580868030175366,2.441,0.697233502538071,1.2104187476430006,6.944,0.00882098138747885,0.07345768336588124,1.377,0.35052825719120134,0.33231270522252154,3.4240000000000004,16.278614575598986,13.833520086851376,100.852455744,-1.879185891376365e-20,1.5435055447732227,8.527999999999999,0.0003452945159106411,14.310202328548042,198.86200000000002,0.00010595802301963407,0.25414062666621307,2.7380000000000004,0.002708192281651997,0.0446128564766104,0.9450000000000038,0,0,0,0,0,1,0,0,1,0,0
10.0,11.0,0.719,0.595,0.124,7.0,22.0,14.82,16.99,52.306809803921574,43.61370597215081,125.87100000000001,-27.198161764705883,40.449381806381886,91.437,373.12694803921573,6.929403532571831,389.921,0.4945099116536843,0.3876742475906704,-0.015929411764705883,0.5945699404196984,2.929,2.1943225490196077,1.4718864548256727,6.912999999999999,0.0028647058823529415,0.02071440760546398,0.376,0.38239803921568627,0.4554071223654242,2.929,12.307113093520588,12.703867444877238,96.361020067,-2.791900393132447e-19,2.1157630233377698,10.727000000000018,0.012372914622178594,20.882591925261277,171.36399999999998,-0.00030814524043179536,0.3543820976876339,2.2830000000000004,0.0009813542688910696,0.022579670031989962,0.5999999999999996,0,0,0,0,1,0,0,0,1,0,0
11.0,13.0,0.832,0.693,0.139,6.0,22.0,16.58,22.533333333333335,44.11233259423503,33.8889598091401,124.958,-22.796994087213598,38.19016069149191,88.204,382.04121655580195,4.9861271720345774,393.19899999999996,0.514120778043706,0.38867384159755153,-0.003433850702143385,0.5429860993524315,3.175,1.8445949741315595,1.3286317660873437,6.959999999999999,0.0,0.0,0.0,0.36385365853658536,0.40293708950028817,3.175,10.273292694644494,12.718747244221635,132.848835384,-1.2112270423980073e-18,1.909113194713571,11.762999999999991,0.008692307692307687,17.88639880239817,115.917,0.0003468934911242611,0.31772869719880703,2.1769999999999996,0.0014792899408284023,0.04666377699017892,0.8829999999999991,0,0,0,0,1,0,0,0,0,1,0
5.0,8.0,0.674,0.504,0.17000000000000004,2.5,22.0,30.3758,38.163333333333334,47.75247816593887,30.934654587444133,109.897,-24.352879427462398,31.52069290632144,95.24,369.90694531780684,8.069715491645542,387.687,0.994296784264727,0.4484479403098603,0.02455934012615235,0.6075488744334924,3.247,1.9002567685589518,1.1456878145372946,6.659999999999999,0.0,0.0,0.0,0.36135235322658904,0.4889647140082478,3.247,10.572496435245425,9.71411579666687,84.85493339399999,4.850253493338386e-20,2.1318448956457683,11.450000000000001,0.00571040240765011,18.048079555452052,131.118,3.752245036648728e-05,0.3816134091608831,2.594,0.001310615989515072,0.0451545527370262,0.8409999999999993,0,0,0,0,0,0,1,0,1,0,0
7.0,10.0,0.673,0.44,0.23300000000000004,3.5,22.0,32.2242,48.565000000000005,39.81024262182567,30.47657911681914,112.425,-17.786978037062458,24.736774805661152,82.252,369.42424399450925,6.180207735044807,387.29699999999997,0.9136790635827267,2.9823768646924997,0.039256348661633494,0.4812950309318678,2.692,1.455589567604667,1.295637367936819,6.92,0.0,0.0,0.0,0.3100751544269046,0.3701444168206906,2.7640000000000002,7.943484418919012,7.645289365674002,55.293267372,-1.61978985741741e-19,1.6641194159770734,9.46,0.0038956402334363247,14.350231042338702,117.006,2.81496738757298e-05,0.28700420202855714,1.999,0.0010298661174047373,0.02354199253788371,0.745000000000001,0,0,0,0,0,0,1,0,1,0,0
0.0,14.0,0.7,0.46,0.23999999999999994,5.5,22.0,54.1825,93.50166666666668,34.763367492425594,43.36464134936073,134.995,24.54255480306541,67.20643481352337,136.082,371.5961962217074,17.70565503187737,389.2,5.368962906724234,2.296789564544277,-0.09064801283193727,0.28255746274866483,2.525,0.6565637141329531,0.6979300290754371,2.157,0.005216895384067012,0.05714261958435366,1.17,0.22835537337373019,0.18947763703145973,2.525,22.606554905722867,14.729447512987386,79.98358851,6.926525109069605e-20,0.8815598816440252,8.248999999999999,0.017428698752228175,13.21626982965967,94.75,-7.70053475935828e-05,0.17400627814524822,2.193,0.0024955436720142605,0.03874279506995764,0.8999999999999999,0,0,0,0,0,0,0,1,0,0,0
2.0,14.0,0.848,0.39,0.45799999999999996,2.5,22.0,47.8391,33.72,85.08930088932806,43.59986407121082,137.195,-50.36859041501977,57.63195944400248,129.076,364.67382756917,13.8901400236937,391.489,4.485550210699858,1.7286910690684838,-0.02555599472990777,0.5223663201871183,2.89,1.5631768774703556,1.2722840854956752,6.956,0.0,0.0,0.0,0.3637002635046113,0.3757349271899647,2.89,19.83331940415069,17.91879221772275,101.72023894500002,-4.664802624475447e-19,1.7633038677914115,9.855,0.00034602076124568774,24.991955841238582,173.355,-1.1534025374855502e-05,0.2927518246149053,2.855,0.005931784478497282,0.061293357395883964,0.7410000000000014,0,0,1,0,0,0,0,0,1,0,0
14.0,15.0,0.389,0.308,0.08100000000000002,4.0,22.0,10.2134,12.555,48.76435013262599,41.1422279074271,123.25899999999999,-23.770062997347477,39.07057962369919,127.80999999999999,360.3452864721486,5.847323902284078,370.736,0.6763063659628056,1.358164227707188,-0.06507029177718833,0.4544635196251009,2.181,1.2523037135278514,0.8405433402500915,5.034000000000001,0.0086657824933687,0.04542524143410853,0.437,0.3259403183023873,0.32310784633664896,2.181,10.902460060927055,11.809188403704704,79.019482286,-8.754248617147233e-20,1.533591113083164,8.110999999999997,0.010667330677290837,18.809680393276995,114.46899999999998,0.00018061088977423624,0.23471884334546902,1.213,0.0013280212483399733,0.046750042364750076,0.6699999999999982,0,0,0,0,0,0,0,1,1,0,0
22.0,20.0,0.734,0.513,0.22099999999999997,7.5,22.0,37.0614,53.75833333333333,41.358159640421576,29.80312122436237,94.803,-15.257415685058897,24.632049525717154,127.678,378.75431855755323,4.725540960539413,393.607,0.6697729007959305,1.2794684284709987,-0.04050805951642902,0.36943227019388236,1.7579999999999998,0.8029147551146931,0.40749810122072655,4.672,0.0,0.0,0.0,0.24853409795412273,0.27628474961165883,2.572,7.273060069783633,8.110371055794397,60.98650979999999,3.2273925134452227e-21,1.1616578680839678,6.3210000000000015,0.0019429457364341046,9.204288946316797,117.75900000000001,0.00010077519379844956,0.18102309725411653,1.935,-0.00062015503875969,0.035046378744847846,0.8719999999999999,0,0,1,0,0,0,0,0,1,0,0
20.0,20.0,0.57,0.551,0.018999999999999906,6.0,22.0,2.7823,5.906666666666666,28.32760281690141,19.72473101969776,72.63,-12.391667605633804,27.853062225463276,96.661,375.1250873239436,2.7734867876518674,384.06,0.0,0.39775992336137844,-0.009360563380281687,0.6630916670358153,1.982,1.4675915492957747,1.2739573556427164,6.272,0.0,0.0,0.0,0.4867464788732394,0.44965211029332297,1.982,8.123427625529578,7.940039901931448,41.010828962,0.20516949152542371,1.9953084107252166,6.317,-0.18942372881355932,12.408818277260554,55.738,0.0005480225988700554,0.35657352536386255,2.456,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0
3.0,13.0,0.855,0.346,0.509,3.0,22.0,60.9747,63.69833333333334,57.43305337519623,33.97864998673426,138.11599999999999,-29.604420198848768,44.16216311350055,132.14600000000002,367.99213317634747,10.766569824470144,391.6,3.5389750048081434,0.6237462242240915,0.005749607535321822,0.4975947953029571,2.971,1.7684102564102566,0.8857644567189921,6.992,0.00720355834641549,0.07562031639143114,1.36,0.3213859236002093,0.37989169924722727,2.971,12.787609874199633,13.667833945754108,129.13432111999998,1.9431082117719796e-19,1.662745831606133,10.114000000000004,-0.0008118293640408233,16.925522881833917,180.03700000000003,8.66265375556139e-05,0.23580198361797486,2.386,0.0026171159382360636,0.04785880422161568,0.7880000000000003,0,0,1,0,0,0,0,0,1,0,0
9.0,11.0,0.851,0.675,0.17599999999999993,2.0,22.0,19.2393,30.37,37.9931031267142,28.203874099995847,140.5,-21.492200767964892,41.81026383437916,124.499,381.34236149204605,6.766382335437275,392.65999999999997,0.9358881782638501,0.29704710791044026,0.008207533369903089,0.6871457679416372,3.8409999999999997,2.3383713658804166,1.2521142641141336,6.984,0.00977838727372463,0.0983637608867974,1.496,0.44920223075516547,0.5199454923137004,3.8409999999999997,10.495598459283599,13.271454888463786,131.19474839800003,-9.901824451239733e-19,2.442730361029256,13.042999999999992,-0.001920965971459942,18.648602661428647,222.49699999999999,4.024881083058884e-05,0.3997310528385809,2.911,0.0010976948408342481,0.044828176510880766,0.8310000000000013,0,0,0,0,0,0,0,0,1,0,0
11.0,13.0,0.675,0.528,0.14700000000000002,3.0,22.0,19.2339,25.475,45.28585807717463,27.272961083088536,133.23499999999999,-21.333730324831045,45.91607087215266,132.278,372.35752299978196,6.130192272543551,386.432,1.0094809305681562,0.24532857907879219,0.006085676913015045,0.7194689048799939,3.2920000000000003,1.4508168737737084,0.15770584637896304,1.848,0.0,0.0,0.0,0.4929123610202747,0.5239761084340301,3.2920000000000003,11.43045184267328,13.905864829840947,130.54047775200002,-1.198866486015385e-18,2.578707435007597,11.308999999999983,-0.0002157504363001737,22.51145335945053,231.452,-2.0287958115182957e-05,0.39076369433976627,2.311,0.0013089005235602095,0.04826573326727453,0.8360000000000021,0,0,0,0,0,0,0,0,1,0,0
13.0,15.0,0.528,0.372,0.15600000000000003,3.5,22.0,19.2478,26.015,44.38967264573991,29.88187693805138,149.302,-22.17555733504164,50.905218709905185,134.447,365.3766905829596,6.213651168047199,379.883,1.031009992660797,0.3038111102725595,-0.0028244714926329286,0.7661890440493618,3.197,1.2669404228058936,0.1692814176788449,1.686,0.0,0.0,0.0,0.5059404228058937,0.575251106518577,3.309,11.956211782526585,15.291561982590718,110.782415727,2.2195564474677607e-18,2.741098931711824,11.827999999999996,-0.00028269230769230986,20.74182576178435,155.212,0.00024423076923076856,0.41504099347607093,2.4539999999999997,0.001282051282051282,0.06438149954702022,0.7089999999999996,0,0,0,0,0,0,0,0,1,0,0
3.0,6.0,0.828,0.681,0.1469999999999999,2.5,22.0,15.8136,18.490000000000002,51.287418918918924,37.9318901312464,122.218,-29.400881981981982,34.697668772663604,50.154,375.2365171171171,7.6811947448298366,387.232,1.2016023882443823,1.5086184174681836,0.02784864864864865,0.4969158047577172,2.371,2.437263963963964,1.5351068251184679,6.736,0.0,0.0,0.0,0.3352486486486486,0.3677071689587688,2.371,11.610437784781983,11.617454112616295,87.49221831999999,1.0198734953443447e-18,1.7445829557606847,8.318999999999999,0.01258791704238053,15.998550852770974,160.35600000000002,-0.0002678088367899008,0.27350908197880325,2.4080000000000004,0.002705139765554554,0.042253795043529836,0.8029999999999999,0,0,0,0,1,0,0,0,1,0,0
6.0,8.0,0.858,0.716,0.14200000000000002,3.0,22.0,16.4252,19.85,49.60635989932886,43.78139081312965,129.971,-26.482139261744965,40.926594152715985,99.119,379.53801510067115,7.617437533874185,393.634,0.8712809940861517,0.720390789697929,0.0004538590604026839,0.5907715070312214,3.415,2.266846476510067,1.5077075549618368,7.0,0.0,0.0,0.0,0.35720553691275164,0.47043410882946535,3.415,11.808561238002516,13.224740396863268,97.128807757,3.495664435217747e-20,2.103790571741374,12.104000000000003,0.008263643996641491,18.455958804843053,100.581,0.0001880772460117547,0.33368951737953756,2.5849999999999995,0.0016792611251049538,0.0343990360152917,0.8499999999999996,0,0,0,0,1,0,0,0,0,0,0
10.0,12.0,0.727,0.62,0.10699999999999998,5.0,22.0,12.3436,23.38,31.67285032074127,34.831702039200174,126.148,-16.91351865051081,33.567798206364884,84.485,376.7848267997149,5.290096413028581,387.194,0.6808865254112932,1.9354749883389626,0.04669082125603865,0.5732247299390362,3.281,1.566880256593015,1.3601080603108773,7.0,0.016305060584461867,0.08812145293018205,0.96,0.38690179773501227,0.42540381593897497,3.281,7.975096336828701,10.96784494755763,108.14729839400002,6.928995339137032e-20,2.01237511101622,11.230999999999998,0.0013918212077983672,14.888659375907686,169.37199999999996,-8.400697416389309e-05,0.3327318514998856,2.142,0.0014265335235378032,0.027389215341547157,0.6620000000000008,0,0,0,0,1,0,0,0,0,1,0
7.0,9.0,0.557,0.411,0.14600000000000007,1.5,22.0,15.8372,17.326666666666664,54.82100096153846,44.43612102875101,135.275,-31.19040013736264,41.08349723428023,131.007,365.1930693681319,7.54284802740404,382.848,0.8967345862240448,1.3833652369235752,-0.012232005494505493,0.5820308206747624,2.128,2.782685714285714,1.606915323492725,6.16,0.0,0.0,0.0,0.38687815934065933,0.43484580657774413,2.295,13.530840828035872,12.3493539224045,87.45304594099998,-2.237275705302138e-19,2.097089334822758,7.454000000000001,0.01170919840505983,18.506278977455143,158.627,-0.00035253677987075627,0.2944311437548032,1.79,0.0019249278152069298,0.039726378014898894,0.9039999999999999,0,0,0,0,1,0,0,0,0,0,0
11.0,13.0,0.844,0.705,0.139,7.5,22.0,16.8623,19.986666666666668,50.58701416666667,35.548381306259365,113.796,-25.83097027777778,40.53191572641145,74.125,380.75428,5.51520128774134,393.037,0.7902053062787134,0.5761367222151984,-0.011106666666666666,0.5963279546358053,3.105,1.7031225,1.313917438434752,6.968000000000001,0.0,0.0,0.0,0.3785883333333333,0.46074051668698096,3.105,11.4169654028225,13.48744260160376,125.712493704,1.701446878856318e-18,2.103686755819653,11.171999999999997,0.00757686961356685,18.853596875221704,107.32900000000001,0.0002677231025854882,0.34373226839790105,3.2060000000000004,0.0016680567139282735,0.04761819392625171,0.9000000000000004,0,0,0,0,1,0,0,0,0,0,0
6.0,10.0,0.721,0.535,0.18599999999999994,5.0,22.0,18.7051,18.553333333333335,60.4475933572711,49.00273526271798,142.106,-37.11469299820467,53.67431184505711,78.24600000000001,366.8312704967086,9.37161870516928,388.865,1.544713874803696,0.4166227970679102,-0.005215739078396169,0.6543046854327829,3.0949999999999998,1.9373779174147217,1.5405798058757056,6.944,0.0,0.0,0.0,0.4273306403351287,0.4953446297064546,4.724,15.788854944179235,16.700772366531126,91.147997319,1.4713198214933566e-18,2.3028375829513554,11.208,0.0032183288409703024,24.461277373782952,156.67400000000004,-2.0065887990416826e-05,0.4180401340227426,3.806,0.0035938903863432167,0.04559355192379232,0.7729999999999997,0,0,0,0,1,0,0,0,1,0,0
10.0,11.0,0.534,0.455,0.07900000000000001,6.5,22.0,9.3347,16.298333333333332,34.360822085889566,31.363755718255337,106.08099999999999,-17.86768711656442,34.15625135743801,112.994,367.6570163599182,5.277437013810486,381.01599999999996,0.4613821610246546,0.5111985238325907,-0.006022494887525563,0.6686726807999714,2.351,1.293321063394683,1.0933809879622713,6.915000000000001,0.0,0.0,0.0,0.4346973415132924,0.50794120987063,3.0140000000000002,9.144454007996933,10.35976321918361,83.278318904,4.2613473309563325e-20,2.3310325163354344,7.569000000000003,0.006094165813715497,17.640208774150935,192.917,2.968270214943742e-05,0.3693390254446382,1.919,0.0010235414534288639,0.04227275866985753,0.7310000000000016,0,0,0,0,1,0,0,0,1,0,0
10.0,12.0,0.454,0.336,0.118,5.5,22.0,13.5033,17.029999999999998,47.56566046966732,40.319360353404896,131.718,-25.777503044140033,46.54929144136768,136.46300000000002,359.25283953033266,6.909484638121037,373.899,0.7402601376302558,0.29339696657406567,0.018521635138073495,0.6327225561765116,2.582,1.077894324853229,0.3645916887391062,2.96,0.0,0.0,0.0,0.39884235703413784,0.4913758143599955,3.353,11.615178527927158,14.204947057226365,117.79337995200001,1.5631200762964374e-18,2.196303664850398,8.657999999999998,0.0006208510175209433,21.490099813072863,145.774,-4.886277070410218e-05,0.3405440434840634,1.9789999999999996,0.0019588638589618022,0.07879966079529156,0.9670000000000005,0,0,0,0,1,0,0,0,1,0,0
12.0,15.0,0.334,0.212,0.12200000000000003,5.5,22.0,14.6981,13.415,65.73048819875775,44.29578470285535,133.698,-33.626814906832294,52.3695235100381,139.097,348.7381913043478,9.000121747693642,366.165,1.0526875985963577,0.37823254705544546,-0.005730434782608694,0.6618582449801422,3.5409999999999995,1.1985739130434783,0.6513814833726953,4.72,0.0,0.0,0.0,0.40686335403726703,0.521867352440697,3.5409999999999995,14.561569249173912,15.113544941544664,100.70315249000001,-1.1737432474270934e-18,2.3132415612183586,12.329,0.001980099502487571,24.295520180353734,157.566,-0.00034203980099502664,0.3505525702827242,2.8,0.0037313432835820895,0.04488218935981263,0.734,0,0,0,0,1,0,0,0,1,0,0
1.0,5.0,0.529,0.345,0.18400000000000005,1.0,22.0,19.2343,24.48166666666667,47.13644792375766,28.940797564060247,133.734,-27.981017699115043,49.13985528887601,69.522,361.08820966643975,9.688160934486968,379.928,1.3436330860974013,0.5560182373154067,0.0046235534377127305,0.7594350209008954,2.742,2.166194009530293,1.4475096870413435,6.851000000000001,0.0,0.0,0.0,0.4814036759700477,0.5872440515114008,3.211,12.475454966606536,14.389460334293261,104.206593916,3.7814135716115685e-20,2.7062205463589084,9.944999999999993,-0.001597411444141694,18.427996412113654,157.304,3.133514986375989e-05,0.3630799369269776,2.254,0.0027247956403269754,0.061316909074120914,0.8549999999999995,0,0,0,0,0,0,0,0,0,0,0
5.0,10.0,0.344,0.2,0.14399999999999996,3.5,22.0,17.527,22.773333333333333,46.15739941477688,31.786309849303958,151.573,-24.196144111192393,55.151450845977365,140.628,351.1277498171178,9.956225916754143,376.421,1.725203368809489,0.5073278131088698,0.012234089246525238,0.7181217973850481,2.6710000000000003,1.1503218727139721,0.18482043118474006,1.64,0.0,0.0,0.0,0.44185808339429405,0.5660982293920158,2.692,12.303565803062911,15.485110714602534,105.18503455200002,7.416387335069219e-19,2.583417738807802,9.636000000000003,-0.0012042459736456934,20.49790265114903,144.20499999999998,0.0001727672035139094,0.37577290627363386,2.902,0.0036603221083455345,0.06074829103828347,0.8900000000000006,0,0,0,0,0,0,0,0,0,0,0
11.0,14.0,0.315,0.154,0.161,3.5,22.0,15.8334,16.141666666666666,58.82381114551084,46.821627646852015,151.156,-37.03075094599243,60.949485635158815,110.30199999999999,346.71925902992774,9.841332557862751,373.21500000000003,1.317947139561914,0.7260356076717436,0.004705538355693154,0.736476688215243,3.845,1.4944747162022702,1.1815005568064876,6.92,0.010957688338493293,0.07349233434769806,0.799,0.43565978672170624,0.5936535636813995,3.845,15.314798735799794,18.213519692758766,126.36611120399999,2.867311530540177e-20,2.5808756087736526,13.650000000000002,0.007560261707989004,25.88647597871555,158.516,0.00025895316804407684,0.36594759421253914,2.839,0.0030991735537190084,0.057089820912750236,0.907,0,0,0,0,1,0,0,0,1,0,0
4.0,6.0,0.842,0.704,0.138,0.0,22.0,14.8606,15.346666666666666,58.08725841476656,39.78685373274119,119.649,-33.1569474001689,33.83216547567613,47.531,376.211108577633,7.400130864526093,390.636,0.8004220560368127,0.5327598455192419,-0.03376969477620943,0.5859580577703449,2.696,3.4295989866087586,1.4343251418994818,6.976000000000001,0.0030814332247557003,0.021679706311888123,0.374,0.37801290867414644,0.44882000721939774,2.711,13.748726685614187,10.689440398132028,70.18907582700001,1.6593007161517286e-19,2.1133011611235384,8.805,0.004530917874396109,15.603372741266474,76.94300000000001,-0.000271618357487922,0.3491587460121088,1.8479999999999999,0.002173913043478261,0.036499946694746106,0.8159999999999998,0,0,0,0,1,0,0,0,0,0,0
6.0,8.0,0.721,0.578,0.14300000000000002,3.5,22.0,15.2414,18.279999999999998,50.01729443938013,38.37493881418716,114.46900000000001,-28.979918869644486,36.213186755476606,78.966,370.0043362706371,6.912891183511797,387.433,0.8242329134914762,0.7703078180295821,0.010397751443330296,0.525372867728226,2.67,2.4077092069279855,1.4735769048057301,6.959999999999999,0.0,0.0,0.0,0.34953904588271045,0.3922191244254497,2.67,11.965223297475337,11.636074694123263,74.58295577000001,2.532443030623076e-20,1.8014775113068426,8.897000000000006,-0.0006815693430656844,15.202895601322766,79.658,0.00035158150851581426,0.2853083113815865,1.672,0.0018248175182481751,0.033108047345825536,0.7539999999999996,0,0,0,0,1,0,0,0,0,1,0
4.0,7.0,0.526,0.381,0.14500000000000002,2.0,22.0,14.2409,13.261666666666667,64.40600753768844,46.639591305586556,148.482,-40.472562499999995,54.42417092889071,71.37100000000001,358.56474246231153,10.023686440093568,379.727,1.2747315457700008,0.5621705300494151,-0.023766017587939697,0.6561595128231177,2.661,2.977652010050251,1.645268615871981,6.959999999999999,0.0,0.0,0.0,0.4234871231155779,0.5015415339629928,2.661,16.482065859319096,16.204386235158257,96.673846656,-1.7456336865175418e-19,2.3467231395507158,9.553,0.006970125786163534,27.043776472874523,143.821,-0.00048773584905660404,0.40575848051827507,3.017,0.0037735849056603774,0.05725669414388086,0.6510000000000007,0,0,0,0,1,0,0,0,1,0,0
11.0,12.0,0.774,0.716,0.05800000000000005,4.0,22.0,7.0335,9.131666666666666,46.20544525547445,23.660061101795364,103.679,-23.685114963503647,47.17857857996448,71.535,384.0415346715329,5.671157584799527,393.265,0.3761624199400514,0.27930500119774326,-0.0035383211678832135,0.7503628034072671,2.927,2.4402627737226275,1.5807796644829237,6.968000000000001,0.0,0.0,0.0,0.5171879562043795,0.5432168044165869,2.927,13.105702265085768,14.56738850459252,105.18642541199999,3.044487270452897e-19,2.6479166190130345,10.195999999999998,0.012131627056672919,25.482864220277314,187.184,0.0007330895795246786,0.4296301225257168,1.8770000000000002,0.0018281535648994515,0.031213897722862132,0.629999999999999,0,0,0,0,1,0,0,0,1,0,0
11.0,11.0,0.739,0.713,0.026000000000000023,5.5,22.0,9.1432,12.228333333333333,44.866713896457775,20.723473728152246,63.697,-18.21201226158038,12.272833368489474,26.349,382.24406267029974,1.8564922362023777,388.469,0.0,0.23196743522812782,0.04493596730245231,0.34298358276999974,2.43,1.8962847411444141,1.3779173389675519,6.917,0.012049046321525885,0.06802962834921338,0.639,0.13904223433242507,0.3167027253151026,2.43,7.200909716933243,4.222700739976558,33.152373744,0.0789631650750341,1.1975802938077875,7.645000000000001,-0.013952251023192341,7.988153853731555,44.983000000000004,-0.00011732605729877242,0.22970119551551216,2.1470000000000002,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
11.0,13.0,0.854,0.715,0.139,4.0,22.0,15.4193,22.708333333333332,40.725933235509906,39.298501346731605,125.88199999999999,-22.681797260944,39.471026061003734,77.904,381.95610540474445,5.627359900091282,392.31100000000004,0.8562356035556709,2.580468726139741,-0.0016563952066519926,0.5779572411360937,3.47,1.8290623624358036,1.442748511869486,6.93,0.0,0.0,0.0,0.3650298361457569,0.4479873940863015,3.47,10.0149398100913,13.368650837100144,133.567932225,-1.324605297368487e-19,1.991612249027803,11.391999999999996,-0.0005614292706803956,17.572093852215474,130.403,0.00020435633871757194,0.35541943144651644,2.772,0.0014684287812041115,0.033767445404826756,0.9789999999999992,0,0,0,0,1,0,0,0,0,1,0
6.0,10.0,0.721,0.445,0.27599999999999997,4.0,22.0,38.7188,47.53666666666666,48.85651594812479,30.531331485701806,109.452,-21.522108657553453,32.913698882423226,108.958,369.43720750087624,7.336985887791773,388.978,1.4658838605940683,1.1430242856870652,0.004513377731043346,0.5908190182985885,3.558,1.3606992639327025,1.1601477976237138,6.917,0.009861899754644235,0.0846897265646208,1.184,0.34590769949760486,0.4789503103330331,3.558,9.985354904280758,9.841734590526515,110.95677439999999,-1.1727022656673507e-18,2.048318363574103,12.702,0.0010985273492286113,15.789577510801056,147.25399999999996,6.054230949041633e-05,0.3194655319690456,2.735,0.001402524544179523,0.03310220295834773,0.6269999999999989,0,0,0,0,1,0,0,0,0,0,0
8.0,10.0,0.838,0.68,0.15799999999999992,-3.0,22.0,17.4626,23.62,44.33390973201692,28.64022282866673,106.25899999999999,-24.89648401504466,34.60620108907349,106.51700000000001,380.44733145275035,5.503806223626198,393.65999999999997,0.5853379859453856,0.3125528620454659,-0.020576163610719324,0.57914742186744,3.178,2.8773970380818055,1.1885722876202214,6.816,0.0,0.0,0.0,0.38173695345557124,0.4359007602055821,3.178,11.097180786494594,11.025584412831213,130.49081164,5.882389768573435e-19,2.080658947393165,10.891000000000005,0.005761938367442972,17.729192752743693,208.65,0.0002491178546224423,0.3459056207835996,1.805,0.0014114326040931546,0.04464718197046511,0.9559999999999995,0,0,0,1,0,0,0,0,1,0,0
